,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,11,16,4,5,15,20
1,1,6,4,3,8,5,10,7
2,2,7,3,14,4,11,18,19
3,3,19,5,20,3,6,9,16
4,4,18,17,11,4,12,16,15
5,5,16,4,17,14,12,20,18
6,6,17,8,3,1,20,18,11
7,7,15,12,1,4,19,14,8
8,8,11,3,8,6,9,13,20
9,9,13,5,2,16,17,10,19
10,10,2,1,19,7,3,0,9
11,11,3,4,18,14,13,7,2
12,12,0,4,1,18,14,3,15
13,13,5,15,16,3,18,6,20
14,14,10,5,17,1,0,15,6
15,15,12,10,3,9,15,13,2
16,16,1,12,9,20,3,15,18
17,17,1,2,0,16,7,15,5
18,18,4,0,3,11,14,9,16
19,19,2,3,17,6,7,15,5
20,20,6,18,17,1,19,8,3
21,21,14,12,3,16,7,15,0
22,22,4,5,6,16,20,0,18
23,23,1,4,8,17,7,2,16
24,24,12,4,5,19,20,1,9
25,25,13,17,8,20,9,15,6
26,26,4,2,3,5,15,6,1
27,27,18,4,9,1,11,12,15
28,28,11,15,7,3,14,0,8
29,29,6,17,8,10,19,9,4
30,30,0,16,10,2,3,12,8
31,31,8,1,4,7,19,16,13
32,32,3,17,18,2,11,0,7
33,33,17,7,3,1,20,9,16
34,34,8,12,16,7,13,6,0
35,35,3,7,20,16,2,9,13
36,36,13,19,0,8,9,2,18
37,37,6,2,0,15,9,14,11
38,38,16,17,1,7,18,8,11
39,39,10,11,16,13,15,19,7
40,40,6,13,9,7,16,1,18
41,41,9,2,3,16,10,19,15
42,42,13,16,1,18,15,5,19
43,43,6,2,4,11,8,13,9
44,44,20,7,14,10,17,5,13
45,45,19,2,4,6,0,11,10
46,46,13,11,2,4,3,16,5
47,47,2,5,17,4,16,6,11
48,48,18,5,20,15,6,4,17
